ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,BAME00000M,BAME00010M,BAME00020M,BAME00030M,BAME00040M,BAME00050M,BAME00060M,BAME00070M,BAME00080M,BAME00090M,BAME00100M,BAME00110M,BAME00120M,BAME00130M,BAME00140M,BAME00150M,BAME00160M,BAME00170M,BAME00180M,BAME00190M,BAME00200M,BAME00210M,BAME00220M,BAME00230M,BAME00240M,BAME00250M,BAME00260M,BAME00270M,BAME00280M,BAME00290M,BAME00300M,BAME00310M,BAME00320M,BAME00330M,BAME00340M,BAME00350M,BAME00360M,BAME00370M,BAME00380M,BAME00390M,BAME00400M,BAME00410M,BAME00420M,BAME00430M,BAME00440M,BAME00450M,BAME00460M,BAME00470M,BAME00480M,BAME00490M,BAME00500M,BAME00510M,BAME00520M,BAME00530M,BAME00540M,BAME00550M,BAME00560M,BAME00570M,BAME00580M,BAME00590M,BAME00600M,BAME00610M,BAME00620M,BAME00630M,BAME00640M,BAME00650M,BAME00660M,BAME00670M,BAME00680M,BAME00690M,BAME00700M,BAME00710M,BAME00720M,BAME00730M,BAME00740M,BAME00750M,BAME00760M,BAME00770M,BAME00780M,BAME00790M,BAME00800M,BAME00810M,BAME00820M,BAME00830M,BAME00840M,BAME00850M,BAME00860M,BAME00870M,BAME00880M,BAME00890M,BAME00900M,BAME00910M,BAME00920M,BAME00930M,BAME00940M,BAME00950M,BAME00960M,BAME00970M,BAME00980M,BAME00990M,BAME01000M,BAME01010M,BAME01020M,BAME01030M,BAME01040M,BAME01050M,BAME01060M,BAME01070M,BAME01080M,BAME01090M,BAME01100M,BAME01110M,BAME01120M,BAME01130M,BAME01140M,BAME01150M,BAME01160M,BAME01170M,BAME01180M,BAME01190M,BAME01200M,BAME01210M,BAME01220M,BAME01230M,BAME01240M,BAME01250M,BAME01260M,BAME01270M,BAME01280M,BAME01290M,BAME01300M,BAME01310M,BAME01320M,BAME01330M,BAME01340M,BAME01350M,BAME01360M,BAME01370M,BAME01380M,BAME01390M,BAME01400M,BAME01410M,BAME01420M,BAME01430M,BAME01440M,BAME01450M,BAME01460M,BAME01470M,BAME01480M,BAME01490M,BAME01500M,BAME01510M,BAME01520M,BAME01530M,BAME01540M,BAME01550M,BAME01560M,BAME01570M,BAME01580M,BAME01590M,BAME01600M,BAME01610M,BAME01620M,BAME01630M,BAME01640M,BAME01650M,BAME01660M,BAME01670M,BAME01680M,BAME01690M,BAME01700M,BAME01710M,BAME01720M,BAME01730M,BAME01740M,BAME01750M,BAME01760M,BAME01770M,BAME01780M,BAME01790M,BAME01800M,BAME01810M,BAME01820M,BAME01830M,BAME01840M,BAME01850M,BAME01860M,BAME01870M,BAME01880M,BAME01890M,BAME01900M,BAME01910M,BAME01920M,BAME01930M,BAME01940M,BAME01950M,BAME01960M,BAME01970M,BAME01980M,BAME01990M,BAME02000M,BAME02010M,BAME02020M,BAME02030M,BAME02040M,BAME02050M,BAME02060M,BAME02070M,BAME02080M,BAME02090M,BAME02100M,BAME02110M,BAME02120M,BAME02130M,BAME02140M,BAME02150M,BAME02160M,BAME02170M,BAME02180M,BAME02190M,BAME02200M,BAME02210M,BAME02220M,BAME02230M,BAME02240M,BAME02250M,BAME02260M,BAME02270M,BAME02280M,BAME02290M,BAME02300M,BAME02310M,BAME02320M,BAME02330M,BAME02340M,BAME02350M,BAME02360M,BAME02370M,BAME02380M,BAME02390M,BAME02400M,BAME02410M,BAME02420M,BAME02430M,BAME02440M,BAME02450M,BAME02460M,BAME02470M,BAME02480M
108935,80aaf7fc05b650329ff66eade27bb696,430065,中海阳,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524834865_511289.pdf,,,1,92068141.07,,,,,,,,,,,,,,,,,,,,,1150000,573037354.7,,,,,,10661369.73,,,,,,,,,,,,,,,,,,,,,,,,,,370609834.5,,,,,,,,108986582.8,,,,,,,,,,,,,,,,602383.7,,,1157115666,1,,,,500000,,,,,,,295388758.8,,,,,30444671.13,359699302.3,,,,,,,,,,,,,,,,,,7040289.35,,,,,,,,,11153127.44,,,704226149,,1861341815,,1,120000000,,,,,,,,,,,,,,38488645.35,283084604.3,2317460.32,,,,,,,,,1282695.32,,,124150.81,,,,,8729550.58,,,,,,,,,133420280,,,,,,,,,,,,,,,,,,58989676.52,646437063.2,1,200000000,200000000,,,,,,,,,,,,,,,23786281.69,,,423786281.7,,1070223345,1,223000000,,,,,,,,,449940676.1,,,,36229577.94,,,,,81948216.55,,,,,,791118470.6,1861341815
108936,80aaf7fc05b650329ff66eade27bb696,430065,中海阳,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524834865_511289.pdf,,,1,81782619.72,,,,,,,,,,,,,,,,,,,,,11060000,351119805.2,,,,,,14555140.48,,,,,,,,,,,,,,,,,,,,,,,,,,397551123.2,,,,,,,,118336068.5,,,,,,,,,,,,,,,,5775994.64,,,980180751.7,1,,,,500000,,,,,,,303890376.3,,,,,29579727,345612585,,,,,,3917966.11,,,,,,,,,,,,8644391.73,,,,,,,,,10016157.09,,,702161203.3,,1682341955,,1,120000000,,,,,,,,,,,,,,23240720,251186563.7,1853968.26,,,,,,,,,174536.41,,,167714.79,,,,,1287421.9,,,,,,,,,160451403.4,,,,,,,,,,,,,,,,,293717648,11669391.3,863749367.7,1,,,,,,,,,,,,,,,,,26165619.77,,,26165619.77,,889914987.5,1,207000000,,,,,,,,,377940676.1,,,,36229577.94,,,,,171256713.4,,,,,,792426967.5,1682341955
33941,80aaf7fc05b650329ff66eade27bb696,430065,中海阳,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524834865_511289.pdf,,,1,94413519.84,,,,,,,,,,,,,,,,,,,,,1150000,573082737.1,,,,,,10756616.51,,,,,,,,,,,,,,,,,,,,,,,,,,22395421.62,,,,,,,,140268712.9,,,,,,,,,,,,,,,,29308331.04,,,871375339,1,,,,500000,,,,,,,6071208.68,,,,,30444671.13,802093944.7,,,,,,1957138.52,,,,,,,,,,,,46968378.13,,,,,,,,,31015924.2,,,919051265.4,,1790426604,,1,120000000,,,,,,,,,,,,,,38488645.35,299330318.3,2928852.36,,,,,,,,,1421303.03,,,1989526.89,,,,,8729550.58,,,,,,,,,100963168.3,,,,,,,,,,,,,,,,,,58989676.52,632841041.2,1,200000000,200000000,,,,,,,,,,,,,,,91545244.19,,,491545244.2,,1124386285,1,223000000,,,,,,,,,438224899.4,,6378.82,,36229577.94,,,,,-31462582.49,,,,665998273.7,42045.27,666040319,1790426604
33942,80aaf7fc05b650329ff66eade27bb696,430065,中海阳,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524834865_511289.pdf,,,1,86102564.57,,,,,,,,,,,,,,,,,,,,,11060000,349777895.2,,,,,,15121800.3,,,,,,,,,,,,,,,,,,,,,,,,,,23827658.75,,,,,,,,145943480.7,,,,,,,,,,,,,,,,41968451.65,,,673801851.1,1,,,,500000,,,,,,,2572826.18,,,,,29579727,871960779.3,,,,,,4518998.96,,,,,,,,,,,,50098358.31,,,,,,360000,,,28392763.49,,,987983453.3,,1661785304,,1,120000000,,,,,,,,,,,,,,23240720,257336687.4,1921726.13,,,,,,,,,198066.16,,,183294.48,,,,,1287421.9,,,,,,,,,125570021.3,,,,,,,,,,,,,,,,,306602870.9,11669391.3,848010199.5,1,,,,,,,,,,10640934.05,,,,,,,101391702.3,,,112032636.3,,960042835.9,1,207000000,,,,,,,,,366224899.4,,6200.7,,36229577.94,,,,,92235907.56,,,,701696585.6,45882.93,701742468.5,1661785304
112285,76a795b475005fe28f3665fbdc6f5fec,430065,中海阳,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524836495_868025.pdf,,,1,92068141.07,,,,,,,,,,,,,,,,,,,,,1150000,573037354.7,,,,,,10661369.73,,,,,,,,,,,,,,,,,,,,,,,,,,370609834.5,,,,,,,,108986582.8,,,,,,,,,,,,,,,,602383.7,,,1157115666,1,,,,500000,,,,,,,295388758.8,,,,,30444671.13,359699302.3,,,,,,,,,,,,,,,,,,7040289.35,,,,,,,,,11153127.44,,,704226149,,1861341815,,1,120000000,,,,,,,,,,,,,,38488645.35,283084604.3,2317460.32,,,,,,,,,1282695.32,,,124150.81,,,,,8729550.58,,,,,,,,,133420280,,,,,,,,,,,,,,,,,,58989676.52,646437063.2,1,200000000,200000000,,,,,,,,,,,,,,,23786281.69,,,423786281.7,,1070223345,1,223000000,,,,,,,,,449940676.1,,,,36229577.94,,,,,81948216.55,,,,,,791118470.6,1861341815
112286,76a795b475005fe28f3665fbdc6f5fec,430065,中海阳,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524836495_868025.pdf,,,1,81782619.72,,,,,,,,,,,,,,,,,,,,,11060000,351119805.2,,,,,,14555140.48,,,,,,,,,,,,,,,,,,,,,,,,,,397551123.2,,,,,,,,118336068.5,,,,,,,,,,,,,,,,5775994.64,,,980180751.7,1,,,,500000,,,,,,,303890376.3,,,,,29579727,345612585,,,,,,3917966.11,,,,,,,,,,,,8644391.73,,,,,,,,,10016157.09,,,702161203.3,,1682341955,,1,120000000,,,,,,,,,,,,,,23240720,251186563.7,1853968.26,,,,,,,,,174536.41,,,167714.79,,,,,1287421.9,,,,,,,,,160451403.4,,,,,,,,,,,,,,,,,293717648,11669391.3,863749367.7,1,,,,,,,,,,,,,,,,,26165619.77,,,26165619.77,,889914987.5,1,207000000,,,,,,,,,377940676.1,,,,36229577.94,,,,,171256713.4,,,,,,792426967.5,1682341955
36525,76a795b475005fe28f3665fbdc6f5fec,430065,中海阳,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524836495_868025.pdf,,,1,94413519.84,,,,,,,,,,,,,,,,,,,,,1150000,573082737.1,,,,,,10756616.51,,,,,,,,,,,,,,,,,,,,,,,,,,22395421.62,,,,,,,,140268712.9,,,,,,,,,,,,,,,,29308331.04,,,871375339,1,,,,500000,,,,,,,6071208.68,,,,,30444671.13,802093944.7,,,,,,1957138.52,,,,,,,,,,,,46968378.13,,,,,,,,,31015924.2,,,919051265.4,,1790426604,,1,120000000,,,,,,,,,,,,,,38488645.35,299330318.3,2928852.36,,,,,,,,,1421303.03,,,1989526.89,,,,,8729550.58,,,,,,,,,100963168.3,,,,,,,,,,,,,,,,,,58989676.52,632841041.2,1,200000000,200000000,,,,,,,,,,,,,,,91545244.19,,,491545244.2,,1124386285,1,223000000,,,,,,,,,438224899.4,,6378.82,,36229577.94,,,,,-31462582.49,,,,665998273.7,42045.27,666040319,1790426604
36526,76a795b475005fe28f3665fbdc6f5fec,430065,中海阳,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524836495_868025.pdf,,,1,86102564.57,,,,,,,,,,,,,,,,,,,,,11060000,349777895.2,,,,,,15121800.3,,,,,,,,,,,,,,,,,,,,,,,,,,23827658.75,,,,,,,,145943480.7,,,,,,,,,,,,,,,,41968451.65,,,673801851.1,1,,,,500000,,,,,,,2572826.18,,,,,29579727,871960779.3,,,,,,4518998.96,,,,,,,,,,,,50098358.31,,,,,,360000,,,28392763.49,,,987983453.3,,1661785304,,1,120000000,,,,,,,,,,,,,,23240720,257336687.4,1921726.13,,,,,,,,,198066.16,,,183294.48,,,,,1287421.9,,,,,,,,,125570021.3,,,,,,,,,,,,,,,,,306602870.9,11669391.3,848010199.5,1,,,,,,,,,,10640934.05,,,,,,,101391702.3,,,112032636.3,,960042835.9,1,207000000,,,,,,,,,366224899.4,,6200.7,,36229577.94,,,,,92235907.56,,,,701696585.6,45882.93,701742468.5,1661785304
29731,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,,1,33290774.16,,,,,,,,,,,,,,,,,,,,,,11804529.5,,,,,,284382.83,,,,,,,,,,,,,,,,,,,,,,,,,,3308483.68,,,,,,,,111495.72,,,,,,,,,,,,,,,,,,,48799665.89,1,,,,,,,,,,,1730707.32,,,,,,3272016.33,,,,,,,,,,,,,,,,,,22890791.81,,,,,,271979.65,,,379133.93,,,28544629.04,,77344294.93,,1,7000000,,,,,,,,,,,,,,,233250,838360,,,,,,,,,4373148.33,,,2405623.37,,,,,,,,,,,,,,443342.53,,,,,,,,,,,,,,,,,,,15293724.23,1,,,,,,,,,,,,,,,,,,,,,,15293724.23,1,22000000,,,,,,,,,857113.95,,,,13057329.94,,,,,26136126.81,,,,62050570.7,,62050570.7,77344294.93
29732,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/23,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,,1,30977733.64,,,,,,,,,,,,,,,,,,,,,,8144481.32,,,,,,319236.85,,,,,,,,,,,,,,,,,,,,,,,,,,2188092.64,,,,,,,,41880.34,,,,,,,,,,,,,,,,40407.82,,,41711832.61,1,,,,,,,,,,,2182973.62,,,,,,3433734.15,,,,,,,,,,,,,,,,,,26226075.29,,,2934889.21,,,453779.18,,,164449.12,,,35395900.57,,77107733.18,,1,10000000,,,,,,,,,,,,,,,86000,2810276.07,,,,,,,,,3368174.79,,,3567064.49,,,,,,,,,,,,,,673923.55,,,,,,,,,,,,,,,,,,,20505438.9,1,,,,,,,,,,,,,,,,,,,,,,20505438.9,1,22000000,,,,,,,,,857113.95,,,,10539141.74,,,,,23206038.59,,,,56602294.28,,56602294.28,77107733.18
103725,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/23,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,,1,32032169.12,,,,,,,,,,,,,,,,,,,,,,11131589,,,,,,284217.83,,,,,,,,,,,,,,,,,,,,,,,,,,16721571.34,,,,,,,,111495.72,,,,,,,,,,,,,,,,,,,60281043.01,1,,,,,,,,,,,19221084.49,,,,,,2598975.52,,,,,,,,,,,,,,,,,,20188350.01,,,,,,271979.65,,,379133.93,,,42659523.6,,102940566.6,,1,7000000,,,,,,,,,,,,,,,233250,792960,,,,,,,,,3806765.94,,,2409375.98,,,,,,,,,,,,,,668890.42,,,,,,,,,,,,,,,,,,,14911242.34,1,,,,,,,,,,,,,,,,,,,,,,14911242.34,1,22000000,,,,,,,,,767126.82,,,,13057329.94,,,,,52204867.51,,,,,,88029324.27,102940566.6
103726,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/23,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,,1,30455793.48,,,,,,,,,,,,,,,,,,,,,,7782530.92,,,,,,97421.85,,,,,,,,,,,,,,,,,,,,,,,,,,10655376.71,,,,,,,,41880.34,,,,,,,,,,,,,,,,,,,49033003.3,1,,,,,,,,,,,19673350.79,,,,,,2665131.49,,,,,,,,,,,,,,,,,,23207374.09,,,,,,453779.18,,,164449.12,,,46164084.67,,95197087.97,,1,10000000,,,,,,,,,,,,,,,86000,2810276.07,,,,,,,,,2856483.12,,,3550150.12,,,,,,,,,,,,,,5346736.37,,,,,,,,,,,,,,,,,,,24649645.68,1,,,,,,,,,,,,,,,,,,,,,,24649645.68,1,22000000,,,,,,,,,767126.82,,,,10539141.74,,,,,37241173.73,,,,,,70547442.29,95197087.97
53845,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/17,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,,1,5210774.79,,,,,,,,,,,,,,,,,,,,,,807965.44,,,,,,456663.64,,,,,,,,,,,,,,,,,,,,,,,,,,2883476.8,,,,,,,,1745442.75,,,,,,,,,,,,,,,,82024.29,,,11186347.71,1,,,,9000000,,,,,,,,,,,,,3574858.71,,,,,,,,,,,,,,,,,,,,,,,,,,,321492.87,,,12896351.58,,24082699.29,,1,,,,,,,,,,,,,,,,20200,349779.86,,,,,,,,,457750.08,,,276057.89,,,,,,,572840,,,,,,,6182.11,,,,,,,,,,,,,,,,,,,1682809.94,1,,,,,,,,,,,,,,,,,,,,,,1682809.94,1,20400000,,,,,,,,,3491960.48,,,,185717.36,,,,,-1677788.49,,,,22399889.35,,22399889.35,24082699.29
53846,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/17,年度报告,2019/2/27,32,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,,1,8135366.05,,,,,,,,,,,,,,,,,,,,,,1049239.5,,,,,,307470,,,,,,,,,,,,,,,,,,,,,,,,,,901390.19,,,,,,,,3429250.04,,,,,,,,,,,,,,,,209113.17,,,14031828.95,1,,,,9000000,,,,,,,,,,,,,2041277.31,,,,,,2012957.5,,,,,,,,,,,,,,,,,,,,,75809.54,,,13130044.35,,27161873.3,,1,,,,,,,,,,,,,,,,170200,1864408,,,,,,,,,249511.82,,,73293.44,,,,,,,672840,,,,,,,109604.72,,,,,,,,,,,,,,,,,,,3139857.98,1,,,,,,,,,,,,,,,,,,,,,,3139857.98,1,20400000,,,,,,,,,3491960.48,,,,185717.36,,,,,-55662.52,,,,24022015.32,,24022015.32,27161873.3
134137,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/17,年度报告,2019/2/28,35,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,,1,3035746.64,,,,,,,,,,,,,,,,,,,,,,2083670.52,,,,,,61111.94,,,,,,,,,,,,,,,,,,,,,,,,,,2090266.01,,,,,,,,1706290.32,,,,,,,,,,,,,,,,,,,8977085.43,1,,,,,,,,,,,11210000,,,,,,3574858.71,,,,,,,,,,,,,,,,,,,,,,,,,,,288298.42,,,15073157.13,,24050242.56,,1,,,,,,,,,,,,,,,,20200,,,,,,,,,,421821.92,,,194370.05,,,,,,,572840,,,,,,,6192.09,,,,,,,,,,,,,,,,,,,1215424.06,1,,,,,,,,,,,,,,,,,,,,,,1215424.06,1,20400000,,,,,,,,,3491960.48,,,,185717.36,,,,,-1242859.34,,,,,,22834818.5,24050242.56
134138,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/17,年度报告,2019/2/28,35,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,,1,3862365.73,,,,,,,,,,,,,,,,,,,,,,2769239.5,,,,,,307470,,,,,,,,,,,,,,,,,,,,,,,,,,1089779.28,,,,,,,,3401677.37,,,,,,,,,,,,,,,,98910.55,,,11529442.43,1,,,,,,,,,,,11210000,,,,,,2041277.31,,,,,,2012957.5,,,,,,,,,,,,,,,,,,,,,75809.54,,,15340044.35,,26869486.78,,1,,,,,,,,,,,,,,,,170200,1577075,,,,,,,,,249511.82,,,71347.65,,,,,,,672840,,,,,,,105132.07,,,,,,,,,,,,,,,,,,,2846106.54,1,,,,,,,,,,,,,,,,,,,,,,2846106.54,1,20400000,,,,,,,,,3491960.48,,,,185717.36,,,,,-54297.6,,,,,,24023380.24,26869486.78
58535,236a969da6d053d1aae2ce8e72581d94,430068,纬纶环保,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,38,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524650372_257643.pdf,,,1,5944552.53,,,,,,,,,,,,,,,,,,,,,820000,40139614.29,,,,,,11873773.63,,,,,,,,,,,,,,,,,,,,,,,,,,11908916.27,,,,,,,,22308727.07,,,,,,,,,,,,,,,,815836.76,,,93811420.55,1,,,,,,,,,,,31379080.43,,,,,47209331,22196508.57,,,,,,5245525.11,,,,,,,,,,,,5352492.05,,,23772775.88,,,2558646.5,,,1412613.23,,,139126972.8,,232938393.3,,1,8500000,,,,,,,,,,,,,,,42868321.91,1404691.9,,,,,,,,,868539.73,,,1861998.08,,,,,,,,,,,,,,14125421.04,,,,,,,,,,,,,,,,,2445138.96,,72074111.62,1,37240000,,,,,,,,,1083333.41,,,,,,,3931881.51,5577866.34,,47833081.26,,119907192.9,1,50000000,,,,,,,,,13428865.39,,,,4881150.72,,,,,44405977.6,,,,112715993.7,315206.73,113031200.4,232938393.3
58536,236a969da6d053d1aae2ce8e72581d94,430068,纬纶环保,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,38,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524650372_257643.pdf,,,1,1850940.11,,,,,,,,,,,,,,,,,,,,,,61267052.09,,,,,,6445757.69,,,,,,,,,,,,,,,,,,,,,,,,,,4548473.45,,,,,,,,13564121.26,,,,,,,,,,,,,,,,1269523.96,,,88945868.56,1,,,,,,,,,,,25086327.57,,,,,45663171.32,21242599.93,,,,,,6872988.71,,,,,,,,,,,,6253975.25,,,17918329.6,,,250000,,,1884989.83,,,125172382.2,,214118250.8,,1,5000000,,,,,,,,,,,,,,,51474491.84,1130000,,,,,,,,,720612.36,,,1654410.76,,,,,,,,,,,,,,2000604.24,,,,,,,,,,,,,,,,,2754188,,64734307.2,1,,30000000,,,,,,,,1445139,,,,,,,4621612.56,5345942.39,,41412693.95,,106147001.2,1,50000000,,,,,,,,,13428865.39,,,,4405029.66,,,,,40137354.57,,,,107971249.6,,107971249.6,214118250.8
120083,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,38,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,,1,7546229.55,,,,,,,,,,,,,,,,45520606.07,,,,,,630108.78,,,,,,3539480.64,,,,,,,,,,,,,,,,,,,,,,,,,,333831.06,,,,,,,,13171282.74,,,,,,,,,,,,,,,,306909.15,,,71048447.99,1,,,,,,,,,,,21624622.83,,,,,,7079485.23,,,,,,,,,,,,,,,,,,843791.42,,,6415518.39,,,,,,901581.1,,,36864998.97,,107913447,,1,,,,,,,,,,,,,,,,808172.81,1530468.9,,,,,,,,,5310949.36,,,2102181.6,,,,,,,,,,,,,,3817390.63,,,,,,,,,,,,,,,,,,3434225,17003388.3,1,,,,,,,,,,,,,,,,,257556.29,111761.09,,369317.38,,17372705.68,1,63000000,,,,,,,,,1221384.88,,,,7357023.52,,,,,18962332.88,,,,,,90540741.28,107913447
120084,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,38,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,,1,15839357.76,,,,,,,,,,,,,,,,30448936.56,,,,,,1304308.31,,,,,,1305095.12,,,,,,,,,,,,,,,,,,,,,,,,,,79351.04,,,,,,,,13479570.86,,,,,,,,,,,,,,,,366142.06,,,62822761.71,1,,,,,,,,,,,9705956.8,,,,,,8087853.51,,,,,,,,,,,,,,,,,,957957.06,,,5386373.34,,,,,,472112.07,,,24610252.78,,87433014.49,,1,,,,,,,,,,,,,,,,180322.29,543043.32,,,,,,,,,3653001.86,,,2903025.89,,,,,,,,,,,,,,1037019.27,,,,,,,,,,,,,,,,,,2945575,11261987.63,1,,,,,,,,,,,,,,,,,429617,67589.99,,497206.99,,11759194.62,1,21000000,,,,,,,,,5374578.74,,,,6759924.12,,,,,42539317.01,,,,,,75673819.87,87433014.49
42623,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,36,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,,1,9743831.82,,,,,,,,,,,,,,,,45520606.07,,,,,,1380106.07,,,,,,3559430.64,,,,,,,,,,,,,,,,,,,,,,,,,,168696.06,,,,,,,,13139000.49,,,,,,,,,,,,,,,,366522.79,,,73878193.94,1,,,,,,,,,,,21079167.47,,,,,,7079485.23,,,,,,,,,,,,,,,,,,843791.42,,,7366233.51,,,,,,953792,,,37322469.63,,111200663.6,,1,,,,,,,,,,,,,,,,808172.81,1769219.9,,,,,,,,,5533328.88,,,2452023.89,,,,,,,,,,,,,,5913762.33,,,,,,,,,,,,,,,,,,3434225,19910732.81,1,,,,,,,,,,,,,,,,,257556.29,111761.09,,369317.38,,20280050.19,1,63000000,,,,,,,,,1221384.88,,,,7357023.52,,,,,18978073.22,,,,90556481.62,364131.76,90920613.38,111200663.6
42624,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,36,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,,1,15890057.76,,,,,,,,,,,,,,,,30448936.56,,,,,,1304308.31,,,,,,1305095.12,,,,,,,,,,,,,,,,,,,,,,,,,,79351.04,,,,,,,,13479570.86,,,,,,,,,,,,,,,,366142.06,,,62873461.71,1,,,,,,,,,,,9655956.8,,,,,,8087853.51,,,,,,,,,,,,,,,,,,957957.06,,,5386373.34,,,,,,472112.07,,,24560252.78,,87433714.49,,1,,,,,,,,,,,,,,,,180322.29,543043.32,,,,,,,,,3705001.86,,,2903025.89,,,,,,,,,,,,,,1052069.27,,,,,,,,,,,,,,,,,,2945575,11329037.63,1,,,,,,,,,,,,,,,,,429617,67589.99,,497206.99,,11826244.62,1,21000000,,,,,,,,,5374578.74,,,,6759924.12,,,,,42472967.01,,,,75607469.87,,75607469.87,87433714.49
65073,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,,1,13837322.14,,,,,,,,,,,,,,,,,,,,,66389,5485784.39,,,,,,9108980.3,,,,,,,,,,,,,,,,,,,,,,,,,,710000.55,,,,,,,,7968365.9,,,,,,,,,,,,,,,,24856234.13,,,62033076.41,1,,,,,,,,,,,,,,,,,6154481.57,,,,,,,,,,,,,,,,,,3000402.18,,,,,,,,,831362.53,,,9986246.28,,72019322.69,,1,,,,,,,,,,,,,,,,2885881.33,1501739.04,,,,,,,,,1385850.98,,,2221201.7,,,,,,,,,,,,,,8433316.91,,,,,,,,,,,,,,,,,,,16427989.96,1,,,,,,,,,,,,,,,,,,,,,,16427989.96,1,45000000,,,,,,,,,28239858.62,,,,859839.17,,,,,-18467953.39,,,,55631744.4,-40411.67,55591332.73,72019322.69
